uid	sid
107	5384
108	7149
109	6012
110	38
110	67
110	354
110	823
110	1584
110	1631
110	2253
110	2430
110	2435
110	2475
110	2506
110	2636
110	2748
110	2809
110	2926
110	2959
110	3200
110	3214
110	3288
110	3336
110	3409
110	3597
110	3623
110	3675
110	3831
110	4027
110	4044
110	4075
110	4132
110	4165
110	4211
110	4261
110	4277
110	4350
110	4424
110	4624
110	4678
110	4841
110	4875
110	5014
110	5091
110	5095
110	5641
110	5704
110	5896
110	5942
110	5988
110	6229
110	6231
110	6249
110	6250
110	6264
110	6269
110	6395
110	6448
110	6472
110	6670
110	6740
110	6752
110	6827
110	6969
110	7004
110	7346
110	7539
110	7807
110	7873
110	7943
110	8076
110	8105
110	8123
110	8128
110	8155
110	8189
110	8255
110	8337
110	8405
110	8407
110	8557
110	8581
110	8793
110	8919
111	6306
112	8554
113	561
113	2643
113	5955
113	6448
113	7081
114	6926
115	1406
115	4332
115	7475
115	7494
116	460
116	677
117	7
117	113
117	3952
117	4475
117	4948
117	5369
117	6231
117	6366
117	6536
117	7158
117	7225
117	7578
117	8304
117	8421
117	8451
117	8462
118	1593
119	1393
120	3229
121	8636
122	6788
123	8385
124	5896
125	8343
126	7692
127	3290
128	7551
129	8554
130	8
131	2474
132	4909
133	6495
133	8554
134	2474
135	6957
136	8
137	6494
137	7470
138	4980
138	8412
139	4561
140	4909
141	8
142	5479
143	3843
143	4677
143	7792
144	3177
145	1903
146	4436
147	2515
147	6878
148	7504
149	3403
150	5280
151	5784
152	8
152	1161
152	1394
152	1881
152	1898
152	1969
152	2264
152	2603
152	3900
152	4614
152	4651
152	5369
152	6543
152	6837
152	6844
152	7113
153	5074
154	176
154	361
154	1908
154	1973
154	3655
154	4541
154	6832
155	2253
156	1292
157	6574
158	3525
159	7780
159	8281
160	1226
160	2900
160	3639
160	5773
161	4829
161	5057
161	5671
161	5758
161	7059
162	5027
163	2882
163	3554
163	3559
163	3721
163	4148
163	4631
163	5001
164	687
164	825
164	1558
164	1715
164	2034
164	2453
164	2690
164	2757
164	2941
164	3027
164	3061
164	3083
164	3118
164	3223
164	3297
164	3437
164	5698
164	7506
164	8494
165	33
165	67
165	68
165	84
165	238
165	334
165	394
165	555
165	1436
165	1590
165	1885
165	1903
165	2787
165	2789
165	3223
165	3953
165	4060
165	4898
165	5386
165	5504
165	6586
165	8256
165	8502
165	8743
166	33
166	67
166	340
166	386
166	394
166	826
166	893
166	924
166	1005
166	1349
166	1403
166	1775
166	1970
166	2133
166	2725
166	2727
166	3269
166	3371
166	4053
166	4282
167	669
168	9
168	120
168	617
168	789
168	826
168	851
168	992
168	1035
168	1043
168	1060
168	1080
168	1145
168	1275
169	338
169	393
169	451
169	465
169	509
169	714
169	850
169	852
169	935
169	1276
169	1293
169	1313
169	1321
169	1824
170	556
170	3287
171	2980
171	4753
172	863
172	2295
173	90
173	373
174	256
174	418
174	677
175	486
175	725
175	1239
175	1250
175	1298
175	1413
175	1468
175	1631
175	1878
175	2014
175	2129
175	2260
175	5132
175	6381
175	7789
176	959
177	250
178	250
179	1468
180	10
181	7269
182	92
182	108
182	118
182	147
182	156
182	374
182	1080
183	102
183	176
183	685
183	1365
184	959
185	13
185	78
185	108
185	349
185	447
185	451
185	827
185	935
185	994
185	1122
185	1183
185	1195
185	1340
185	1374
185	1564
185	1623
185	1665
185	1753
185	1923
185	2064
185	2123
185	2160
185	2173
185	2200
185	2313
185	2321
185	2332
185	2407
185	2482
185	2484
185	2537
185	2734
185	2858
185	2859
185	3086
185	4938
186	32
186	87
186	176
186	577
186	1120
186	1162
186	1196
186	1369
186	1483
186	1568
186	2017
186	2077
186	2294
186	2695
187	250
188	413
189	2132
189	2865
190	649
190	1128
190	1888
191	1450
192	11
193	552
193	1219
193	1393
193	1468
193	2900
194	102
195	23
195	102
195	113
195	121
195	184
195	212
195	311
195	393
195	429
195	485
195	590
195	718
195	740
195	746
195	751
195	909
195	978
195	1003
195	1012
195	1318
195	1326
195	1404
195	1627
195	1824
195	2646
195	2756
195	2959
195	2973
195	3273
195	3285
195	3575
195	3781
195	3898
195	3901
195	4038
195	4193
195	4214
195	4863
195	4892
195	5209
195	6539
195	6543
195	6878
196	8073
197	1348
197	3070
198	12
199	649
200	112
200	1393
200	3223
200	5011
201	58
201	125
201	432
201	687
201	716
201	1297
201	2262
201	2723
202	95
202	2330
203	12
203	34
203	2536
204	360
205	12
206	951
207	582
208	17
208	362
208	484
209	555
210	3399
211	1340
212	242
212	448
212	451
212	496
212	1900
212	3053
212	3135
212	3311
212	3697
212	4031
212	4363
212	5380
212	5614
212	6380
212	7071
213	71
213	102
213	118
213	120
213	129
213	323
213	516
213	653
213	669
213	687
213	761
213	1096
213	1191
213	1238
213	1382
213	1406
213	1508
213	1509
213	1591
213	1639
213	1680
213	1746
213	1797
213	2083
213	2137
213	2174
213	2247
213	2369
213	2600
213	2762
213	2959
213	3054
213	3071
213	3080
213	3135
213	3199
213	3203
213	3222
213	3231
213	3245
213	3251
213	3267
213	3318
213	3327
213	3506
213	3656
213	3704
213	3797
213	3829
213	3861
213	3889
213	3952
213	3993
213	4012
213	4038
213	4044
213	4071
213	4074
213	4098
213	4233
213	4283
213	4284
213	4398
213	4414
213	4421
213	4466
213	4475
213	4485
213	4543
213	4594
213	4623
213	4650
213	4773
213	4797
213	4812
213	4813
213	4819
213	4874
213	4902
213	4919
213	4975
213	5022
213	5050
213	5060
213	5083
213	5090
213	5129
213	5140
213	5146
213	5157
213	5182
213	5183
213	5199
213	5215
213	5260
213	5347
213	5423
213	5484
213	5505
213	5612
213	5614
213	5650
213	5770
213	5783
213	5854
213	5902
213	6115
213	6150
213	6156
213	6158
213	6161
213	6187
213	6204
213	6340
213	6395
213	6415
213	6460
213	6602
213	7298
213	7388
213	7426
213	7499
213	7632
213	8159
213	8257
213	8670
214	13
214	242
214	1357
214	1903
214	3287
214	3859
214	7511
215	365
215	1971
216	7003
216	7752
216	8460
217	5887
218	1306
219	241
219	242
219	914
219	1321
219	3401
219	3974
219	4676
220	14
220	948
220	1340
220	2024
221	14
221	60
221	240
221	394
221	408
221	499
221	503
221	504
221	1254
221	1596
221	1664
221	1720
221	1726
221	2030
221	2105
221	2182
221	2324
221	2454
221	2552
221	2590
221	2824
221	3001
221	3154
221	3301
221	3460
221	4050
221	4059
221	5132
221	5209
221	5386
221	6518
221	6645
221	6833
222	15
222	2148
222	2154
222	2378
223	989
223	3455
223	4484
224	969
224	1319
224	1899
224	1929
224	2206
224	2484
224	2526
224	3133
224	3237
224	3318
224	3764
224	4785
224	5161
225	6733
226	2247
226	2453
226	2605
226	3080
226	3933
226	5144
226	7980
226	8464
227	7070
228	677
228	784
228	1036
229	1649
230	63
230	1881
230	3311
230	3783
231	1353
232	16
233	16
234	1925
235	1649
236	17
236	49
236	324
236	627
237	1335
237	1340
237	1448
237	1815
237	1877
237	2032
238	677
239	1337
239	1483
240	69
240	346
240	1416
240	2038
240	5138
240	7768
241	4031
242	239
243	22
244	298
244	959
244	1219
244	1894
244	6142
245	1254
246	121
246	4907
247	668
248	18
249	6491
250	444
250	563
250	796
250	1474
250	2136
250	2717
250	2783
250	3223
250	4829
250	6537
250	7724
250	8049
251	165
252	3704
253	608
253	7653
254	568
255	2254
256	2670
257	6352
258	1435
258	6608
259	321
259	495
259	733
259	3224
259	5238
260	1290
260	1911
260	2490
260	3156
260	3391
260	3538
260	3901
260	3927
260	5117
261	386
261	400
261	439
261	538
261	554
261	1116
261	1659
261	2080
261	2332
261	3141
261	6828
262	65
263	20
264	250
264	641
264	803
265	20
266	4108
266	4497
266	5339
266	6100
266	6526
266	6535
266	7301
266	8039
267	1130
268	22
269	361
270	633
271	7137
271	8020
272	22
272	35
272	825
273	89
273	442
273	535
273	1136
273	1248
273	1783
273	1824
273	1908
273	2088
273	2265
273	2328
273	2634
273	2644
273	3083
273	3107
273	3261
273	3315
273	3409
273	3412
273	3487
273	3859
273	4359
273	4707
273	5056
273	5117
273	5630
274	21
274	1285
275	5140
276	1324
277	7489
278	123
278	978
278	3654
278	6381
278	6961
278	7055
278	9061
279	21
280	21
280	892
281	70
281	559
281	687
281	1196
281	5967
282	22
283	1340
283	2368
284	1735
284	3323
285	22
285	6193
286	22
287	299
287	909
288	1328
288	3088
289	6234
290	202
291	7249
292	1465
292	1568
292	2300
292	2383
292	2684
292	3826
292	6530
293	85
293	223
293	365
293	580
293	959
293	1254
293	1263
293	1329
293	1353
293	1393
293	3223
293	3808
293	5471
293	7163
294	406
294	4192
295	5724
296	2904
296	7305
297	8896
298	6733
298	8137
299	2865
299	6633
300	1609
301	42
301	55
301	202
301	340
301	344
301	412
301	434
301	1254
301	1343
301	1352
301	2181
301	2645
302	1033
303	574
303	982
304	1239
305	457
306	1339
306	2851
307	1667
307	2723
307	2900
307	3685
308	1228
308	1291
308	1390
308	1478
308	1524
308	1581
309	7966
309	8459
309	8803
309	9047
310	942
311	24
311	46
311	347
311	1332
312	24
312	854
312	1720
313	1651
314	33
314	237
314	346
314	349
314	1847
315	1118
316	40
317	199
317	212
317	265
318	269
318	793
319	992
320	106
320	1684
320	1689
320	2354
320	2714
320	2718
321	1101
322	118
323	1209
324	87
325	366
325	8970
326	153
327	153
328	880
329	278
329	4877
330	25
331	1139
332	99
332	473
333	151
333	825
334	290
335	563
335	3223
335	3862
336	612
337	959
338	1142
339	27
339	158
339	190
339	767
340	4526
341	250
342	2014
342	4983
343	5773
343	5887
343	7387
343	7551
344	5164
345	620
345	3221
345	7185
346	1210
347	35
347	264
347	338
347	350
347	546
347	589
347	659
347	1039
347	2260
347	2541
347	2865
347	3244
347	3614
347	3783
347	3958
347	4075
347	4417
347	5663
347	5819
347	5929
348	83
348	289
348	1140
348	6376
349	2537
350	4088
351	130
352	5280
353	27
353	254
354	276
354	1045
354	1806
354	2364
354	2910
354	3046
354	3503
354	6643
354	8578
355	218
355	597
355	4122
355	4322
355	4340
355	4345
355	4655
355	4776
355	4878
355	4913
355	5000
355	5107
355	5108
355	5143
355	5172
355	5417
355	5595
355	5607
355	5628
355	5952
355	6130
355	6201
355	6327
355	6522
355	6570
355	6949
355	6974
355	7081
355	7180
355	7309
355	7496
355	7568
355	7711
355	7792
355	7917
355	7949
355	8759
355	8810
355	9061
356	27
356	2866
356	3307
356	3519
356	3752
356	4257
356	4431
356	4512
356	4529
356	4547
356	4705
356	4784
356	5023
356	5070
356	5132
356	5312
356	5407
356	5411
356	5612
356	5643
356	5902
356	5925
356	6195
356	6286
356	6349
356	6534
356	6761
356	6780
356	6831
356	6842
356	7158
356	7163
356	7177
356	7305
356	7490
356	7494
356	7528
356	7579
356	7687
356	7848
356	7849
356	7975
356	8262
356	8314
356	8343
356	8396
356	8443
356	8444
356	8470
356	8475
356	8661
356	8737
356	8814
357	27
358	27
358	188
359	143
359	3244
360	284
361	254
361	661
361	1378
361	3064
362	295
362	1758
362	2042
362	3687
363	618
364	28
364	112
364	113
364	141
364	180
364	238
364	398
364	419
364	433
364	438
364	462
364	491
364	530
364	750
364	1104
364	1134
364	1137
364	1159
364	1327
364	1342
364	1366
364	1408
364	1450
364	1496
364	2065
364	2567
364	2766
364	3222
364	5329
364	8971
365	597
365	1207
365	2236
366	3735
366	3980
366	4609
366	4969
366	5245
366	5671
366	5680
366	8517
366	8923
367	67
367	344
367	984
367	1019
367	1168
367	1546
367	1720
367	2104
367	2130
367	2368
367	2418
367	2484
367	2608
367	2850
367	3564
367	3565
367	3568
367	5080
367	5325
368	28
368	205
368	926
368	938
368	1212
368	1512
368	1660
368	1684
368	1824
368	1908
368	1948
368	2715
368	3298
368	3319
368	3625
368	3855
368	3866
368	3937
368	3951
368	4031
368	4109
368	4136
368	4214
368	4286
368	4474
368	4486
368	4507
368	4535
368	4645
368	4651
368	4676
368	4698
368	4974
368	5050
368	5060
368	5169
368	5239
368	5336
368	5346
368	5360
368	5366
368	5603
368	5618
368	5770
368	5916
368	5958
368	6012
368	6274
368	6335
368	6381
368	6395
368	6433
368	6460
368	6526
368	6532
368	6587
368	6807
368	6862
368	6865
368	6876
368	6879
368	7068
368	7183
368	7385
368	7394
368	7519
368	7709
368	7724
368	8000
368	8145
368	8208
368	8356
368	8418
368	8419
368	8422
368	8429
368	8517
368	8746
368	8773
368	8870
368	8882
368	9032
369	46
369	55
369	108
369	520
369	589
369	1289
369	1343
369	1360
369	1390
369	1625
369	2101
369	2124
369	2161
369	2285
369	2454
369	2721
369	2725
370	156
370	262
370	873
370	922
370	1050
370	1103
371	2769
372	1573
372	2743
372	3007
372	3036
373	222
374	6420
375	28
375	1091
375	1340
375	2380
375	3134
375	3301
375	3794
375	5141
376	366
377	264
378	262
378	294
379	7330
380	5450
380	8773
381	190
381	8082
381	8175
382	188
382	5325
382	5946
383	122
383	141
383	197
383	207
384	221
384	412
384	474
384	999
385	1684
385	2116
385	3259
385	4470
385	4497
385	4642
386	2929
386	4215
387	2341
387	6597
388	5047
388	6096
389	3471
389	4567
389	4829
390	156
390	403
390	1430
391	295
391	690
391	971
391	1049
391	1072
391	1366
391	1448
391	1600
391	1875
391	2032
392	1045
393	270
393	632
393	663
393	692
393	767
393	996
393	1042
393	1209
393	1794
393	2232
393	2241
393	2427
393	2546
393	2691
394	1845
395	6521
396	1134
396	1150
396	1152
396	1155
397	3261
397	6459
398	977
399	40
399	443
399	606
399	762
400	354
401	39
401	143
402	172
402	823
402	978
403	2396
403	3467
404	688
404	1080
404	2281
405	51
405	389
405	730
405	745
405	3006
405	3423
405	5143
405	6421
405	7844
405	8460
406	669
406	4927
406	5252
406	5997
407	151
408	228
408	1016
408	2778
408	4228
409	33
409	1783
409	4192
410	46
411	2108
412	7096
413	40
413	55
413	105
413	509
413	1510
413	2808
413	3303
413	3371
414	1354
414	1506
414	1725
415	226
415	331
416	101
416	561
416	2156
416	2549
416	4224
416	5369
417	33
417	2554
417	3237
417	3349
417	4838
417	5083
417	6274
417	6863
418	329
419	476
420	1293
421	3859
422	176
422	434
422	1012
422	1628
422	1836
422	2038
422	2253
423	33
424	60
424	389
424	407
424	465
424	2852
424	5779
424	6740
424	6753
425	2484
426	38
427	1753
428	476
429	789
430	34
431	7699
432	1293
432	3709
432	4679
432	6167
433	100
433	883
433	1340
433	1353
433	1483
433	1510
433	1512
433	1709
433	1886
433	2317
433	2368
433	2963
434	34
435	202
435	484
435	1090
435	1893
436	207
436	1106
436	8342
436	8724
437	34
438	114
439	100
439	121
439	1144
440	673
441	58
441	1529
441	4373
442	82
443	34
443	5248
444	34
445	58
446	57
446	1747
447	1012
447	2014
448	486
448	584
449	1353
449	1705
450	57
450	842
450	951
451	842
452	789
453	34
453	1279
454	731
455	221
455	281
456	57
457	6279
458	38
458	77
458	96
458	192
458	389
458	396
458	435
458	561
458	598
458	601
458	818
458	1003
458	1198
458	1227
458	1508
458	1515
458	1734
458	1890
458	2467
458	3047
458	3272
458	3392
458	3506
458	3543
458	3774
458	3940
458	4116
458	4905
459	881
460	82
460	340
460	714
460	1114
460	1391
460	1481
460	2013
460	2929
460	2956
460	3409
460	4871
461	66
461	273
461	376
461	650
461	749
461	978
461	1037
461	1720
461	2287
461	3023
461	3188
461	3233
461	3469
461	4038
461	4214
461	4230
461	4311
461	4709
461	4792
461	4813
461	6786
461	7318
461	8991
462	113
462	481
462	959
463	347
464	1003
464	1090
464	1279
465	836
465	1340
465	2019
465	2321
465	2329
465	2370
466	75
466	1754
467	7285
468	35
468	115
468	237
468	308
468	309
468	393
468	428
468	432
468	478
468	530
468	625
468	715
468	717
468	1113
468	1295
468	1666
468	2026
468	2631
468	2635
468	3543
468	3743
468	3827
468	4498
468	4728
468	4936
468	5083
468	7538
468	7793
468	7967
469	340
469	341
470	1269
470	1353
470	1755
470	1783
470	1866
470	2005
470	2105
470	2113
470	2145
470	2241
470	2368
470	2375
470	2430
471	35
472	439
473	46
473	194
473	1512
473	2371
473	5887
473	6366
473	6416
473	7310
473	8502
473	8893
474	299
474	1860
474	2277
475	35
476	1353
476	2056
477	46
478	3871
478	6274
478	6276
478	8304
478	8806
479	118
479	176
479	398
479	427
479	451
479	728
479	735
479	1134
479	1157
479	1181
479	1185
479	1753
479	2194
479	3099
479	3314
479	3328
479	3523
479	3716
479	3914
479	4039
479	4168
479	4282
479	4570
479	4727
479	5146
479	5161
479	5243
479	5464
479	5493
479	5518
479	5782
479	5788
479	5888
479	5979
479	6070
479	6181
479	6231
479	6235
479	6276
479	6277
479	6406
479	6457
479	6634
479	6713
479	6961
479	7240
479	7798
479	8522
480	826
480	1340
480	1684
480	1737
480	2253
481	731
481	1390
482	102
482	1392
482	1435
482	1815
482	1821
482	2088
482	2129
482	2596
482	2900
483	5023
483	5617
483	5902
483	8401
484	250
484	1323
484	1468
485	6381
486	35
486	1340
486	5464
487	339
487	827
488	40
488	1196
489	446
489	706
489	731
489	6946
490	67
491	86
492	334
493	1241
494	35
494	3303
494	3494
495	1720
495	2013
496	42
496	827
497	309
497	320
497	354
497	383
497	389
497	442
497	524
497	717
497	720
497	721
497	732
497	742
497	744
497	745
497	1147
497	4293
498	123
498	1210
498	1959
498	2435
498	2598
498	2727
498	3506
498	3525
498	3663
498	4140
498	5187
499	1406
500	3322
501	1795
501	4079
501	7486
502	35
503	1012
503	1720
503	2344
503	2790
504	1197
505	8486
506	7015
507	35
507	8486
508	412
508	1430
509	40
510	1405
511	116
511	1430
512	46
513	301
513	4118
513	4956
513	5612
513	5616
513	6380
513	6520
513	7237
513	7409
513	7717
514	1342
514	2279
514	2513
514	8490
515	342
515	388
515	440
515	442
516	35
517	5873
518	35
518	827
518	1253
519	827
519	8481
519	8499
520	1000
520	1353
520	1627
521	980
521	1000
521	2153
521	2161
521	2286
521	2656
522	574
523	959
524	226
525	36
525	3496
525	3868
525	4906
526	351
526	1483
526	3781
526	5062
526	5958
526	6587
526	7209
526	7896
526	8637
527	5649
528	3855
528	4449
528	5283
528	5668
528	6975
528	7968
529	36
530	3858
531	980
531	1134
531	1441
531	1975
531	2085
531	2126
531	2133
531	2161
531	2278
532	54
532	64
532	92
532	202
532	250
532	520
532	641
532	2079
532	2088
532	3001
532	3064
532	3370
532	3866
532	3956
532	4092
532	4425
533	2880
534	7902
535	37
536	37
536	984
536	1143
536	1354
536	1393
536	1406
536	1726
536	1824
536	1848
536	1952
536	2101
536	2132
536	2370
536	2604
536	2695
536	3297
536	3339
536	3616
537	110
538	667
539	5620
539	5877
540	640
540	762
540	935
541	38
542	329
543	1118
544	8378
545	1337
546	68
547	38
547	1392
547	1523
548	5987
549	40
550	340
550	386
550	439
550	560
550	669
550	1227
550	1232
550	1259
550	1302
550	1521
551	3396
551	3951
552	5148
552	5955
552	6626
553	38
553	1162
553	1783
553	2199
554	2900
554	4167
555	4436
556	38
557	1187
557	1967
558	1234
559	38
559	8552
560	1330
561	40
561	1481
561	1722
562	3354
563	87
564	1574
565	4755
566	2480
567	7512
567	8499
568	561
569	38
569	1801
570	346
571	40
572	5616
573	38
573	977
573	1514
573	1669
573	2140
574	676
575	2228
576	38
576	91
576	114
576	240
576	316
576	354
576	394
576	436
576	488
576	694
576	706
576	710
576	716
576	722
576	982
576	1008
576	1012
576	1141
576	1573
576	2062
576	2371
576	2497
576	2636
576	2637
576	2743
576	2888
576	3384
576	3543
576	4121
576	4126
576	4127
576	4682
576	4863
576	4871
576	5077
576	5256
576	5396
576	5468
576	5481
576	5981
576	6520
576	6740
576	7108
576	7534
576	7872
576	8581
576	8715
576	8890
576	8955
577	121
577	3425
578	38
578	3409
579	40
580	3208
580	7245
581	2133
581	2338
582	63
582	2682
583	603
583	1229
583	1824
583	2727
583	2937
583	2947
584	3814
585	893
586	39
586	340
586	752
586	825
586	6542
586	7456
587	827
588	329
588	8428
589	344
590	2479
591	329
592	273
592	1855
592	1881
592	1970
592	2088
592	2344
592	6248
592	7381
593	1390
593	1405
593	1869
593	2026
593	3801
594	39
594	2272
594	2323
595	40
595	2658
596	976
597	2088
598	4183
599	40
599	802
599	849
599	1936
599	3987
600	342
601	825
601	2623
601	3858
601	4649
602	102
602	1262
602	1783
602	1801
602	5145
602	5362
603	340
604	1405
605	2540
606	2074
607	216
608	46
608	102
608	136
609	273
609	893
609	1138
609	2013
609	6109
609	7698
610	1474
611	130
611	296
612	334
613	2635
613	6229
613	7792
614	52
615	46
616	6095
617	5121
618	388
619	250
619	398
619	563
619	587
619	959
619	978
619	1254
619	1353
619	1390
619	1783
619	1798
619	2132
619	2323
619	2505
619	2604
619	2917
619	2918
619	3223
619	3263
619	3567
619	3613
619	3781
619	3859
619	3894
619	4106
619	4136
619	4232
619	4458
619	4845
619	4887
619	5062
619	5121
619	5140
619	5141
619	5164
619	5243
619	5605
619	5860
619	5991
619	6001
619	6194
619	6444
619	6587
619	6594
620	40
621	273
621	977
621	2553
622	1875
623	1640
623	1753
624	2785
624	3004
624	3156
624	3637
624	4019
624	4927
624	5422
624	5809
624	6659
624	6666
625	40
626	639
627	1697
628	202
628	360
628	386
628	464
628	501
628	577
628	670
628	718
628	959
628	1012
628	1297
628	2110
628	2209
628	2723
628	2727
628	3025
629	167
629	2426
629	3561
630	2901
630	2904
630	3235
631	40
632	1908
633	368
633	2132
634	825
634	1269
635	3948
636	1391
636	1403
637	4962
638	40
639	3862
640	2132
641	825
642	2745
643	98
644	3274
645	1481
645	2727
645	5763
645	6543
646	5325
646	6327
646	6570
647	3863
648	825
649	825
650	128
650	273
650	561
650	746
650	1013
650	1136
650	1390
650	1722
650	1878
650	1936
650	1937
650	2474
650	2496
651	40
651	2180
652	40
652	82
652	466
652	1720
652	8136
652	8349
652	8962
653	1541
654	1659
655	46
656	2466
657	1722
658	6543
659	825
660	1227
661	75
662	730
662	1393
662	1936
662	1937
662	2228
662	2252
662	2959
662	3213
662	4100
662	4282
662	4678
663	1366
664	155
664	2158
664	2506
665	2592
665	2676
665	4118
665	5758
665	7525
666	272
666	825
666	7989
667	1145
668	2743
669	724
669	729
669	736
669	2260
669	2505
669	2633
669	2635
669	2905
669	3354
669	6520
669	6878
670	501
670	744
671	40
671	326
671	984
672	1005
673	3858
673	5535
673	8393
674	40
675	87
676	128
677	1162
677	1587
677	1720
677	2052
678	40
679	1824
680	1391
680	1400
680	1782
681	40
682	3782
682	3869
682	3991
682	4613
682	5050
682	5056
682	5814
682	5951
683	2014
683	2088
683	2276
683	2604
684	7967
685	562
685	1402
685	2014
686	1114
686	1177
687	2132
688	350
688	526
688	1840
689	1356
689	1365
690	40
691	2015
691	2635
691	3487
692	582
692	891
692	1133
692	1165
692	1169
692	1195
692	1253
692	1269
692	1275
692	1319
692	1339
692	1365
692	1402
692	1403
692	1452
692	1458
692	1512
692	1583
692	1594
692	1649
692	1650
692	1659
692	1685
692	1708
692	1722
692	1797
692	1821
692	1958
692	2049
693	1609
694	708
694	745
694	1007
695	8808
696	2393
696	3284
696	6587
696	7148
697	87
698	2407
698	4294
698	4890
699	1782
700	340
700	672
700	854
700	1294
700	1406
700	1725
700	2030
700	2323
701	1340
701	1697
701	1904
701	2009
701	2014
701	2031
702	40
702	329
702	398
702	473
702	2253
702	2675
702	3234
702	5103
702	5877
702	6300
703	624
703	2014
704	1742
705	2597
706	50
706	73
706	333
706	338
706	361
706	1957
706	2563
706	3869
706	3872
706	4647
706	5183
706	5699
706	6263
706	6502
706	6797
706	6851
706	8365
707	100
707	343
707	907
707	981
707	1157
707	1510
707	1568
707	1595
707	1726
707	1797
707	2115
707	2180
707	2338
707	2381
707	2772
707	2840
707	2917
707	2966
707	3160
707	3182
707	3201
707	3325
707	3409
707	3535
707	3596
707	3741
707	3838
707	3871
707	3905
707	4475
707	4493
707	4676
707	4795
707	4798
707	5246
707	5388
707	5505
707	5819
707	5860
707	6742
707	6746
707	8648
708	42
708	67
708	336
709	1515
710	177
711	42
711	328
711	896
711	1052
711	1934
711	2336
711	3058
711	3237
711	3659
711	7256
712	966
713	911
713	2766
714	43
715	3538
715	5942
715	6348
716	185
717	1340
717	1815
718	6725
719	7010
720	43
721	4887
722	785
723	185
724	65
725	43
726	324
726	389
726	435
726	698
726	742
726	803
726	805
726	1083
726	3102
726	3305
726	3328
726	3436
726	3505
726	4640
726	4664
726	5011
726	5260
726	5338
726	5413
726	5685
726	5687
726	5773
726	5812
726	5920
726	5981
726	6037
726	6264
726	6267
726	6443
726	6481
726	6544
726	6787
726	7113
726	7160
726	7235
726	8681
726	8754
727	3659
728	44
729	5506
729	8459
730	118
730	273
730	492
730	518
730	1406
730	4643
730	6690
731	7161
732	44
733	3285
733	4975
734	633
735	45
735	135
736	2353
737	45
738	898
739	268
739	307
739	1598
739	1704
739	3056
739	3317
739	5245
740	150
741	823
741	1118
741	1236
741	1570
741	3656
742	101
743	3939
743	5499
744	67
744	795
744	1064
744	1118
744	1617
744	1629
745	826
746	5242
747	46
748	1937
749	2374
750	2905
751	5052
752	46
752	7809
752	8374
753	1659
754	1139
754	2497
755	843
755	8969
756	3305
756	3781
756	3855
756	5131
757	2339
757	6957
758	46
758	749
759	1393
760	46
761	6377
762	109
763	320
763	439
763	440
763	1080
763	6535
764	476
765	4677
766	604
767	82
767	1659
767	1951
767	2925
767	2929
767	3063
767	3181
768	1391
768	1491
769	877
770	86
771	824
772	2391
772	3409
772	3826
772	6743
773	63
774	641
774	687
774	2817
775	202
776	446
777	2088
777	2329
777	2703
778	439
779	6229
780	1342
781	46
781	67
781	82
781	313
781	454
781	545
781	646
781	647
781	710
781	1012
781	1406
781	3265
