uid	sid
45	449
45	7
45	930
45	286
45	755
45	573
45	320
45	935
45	35
45	937
45	38
45	305
46	402
46	266
47	561
47	570
47	414
47	240
48	0
48	429
48	430
48	782
48	558
48	341
48	564
48	343
48	569
48	294
48	350
48	262
48	310
49	1
49	532
49	337
49	539
49	543
49	561
49	286
49	565
49	407
49	570
49	420
49	575
49	696
49	294
49	617
50	773
50	279
50	657
51	283
51	483
51	292
52	657
52	353
53	727
53	447
53	419
53	284
53	652
54	786
54	759
54	285
54	613
54	789
55	676
55	570
56	357
57	245
57	514
57	495
58	654
58	278
58	319
59	428
59	247
59	801
59	701
59	798
59	568
59	697
59	258
59	322
60	522
60	528
60	798
60	482
60	652
60	300
60	354
60	624
60	240
60	639
61	796
61	523
61	476
61	281
61	432
61	964
61	779
61	670
61	330
61	414
61	291
61	258
61	351
61	723
61	307
62	544
62	455
62	460
63	245
63	574
63	966
63	304
63	324
64	374
64	286
65	665
65	241
66	342
66	258
66	241
67	488
67	621
68	332
68	505
68	524
68	773
68	774
68	339
68	340
68	289
68	329
68	592
68	608
68	698
68	355
68	622
68	322
68	497
68	724
68	264
68	640
68	662
69	243
69	242
70	806
70	973
70	980
70	991
70	87
70	998
70	15
70	1009
70	1009
70	1012
70	1014
70	1018
70	1020
70	1023
70	1026
71	1034
71	1035
72	535
72	1040
72	1044
73	325
73	519
73	327
73	558
74	506
74	522
74	375
74	417
75	790
75	787
75	700
76	1048
76	1055
76	823
76	1062
76	1065
76	1066
76	1067
76	1078
76	1080
76	1082
76	1098
77	719
77	521
77	773
77	766
77	327
77	561
77	572
77	762
78	948
78	719
78	1068
78	536
78	1116
78	1117
78	1120
78	574
78	1009
78	1125
78	262
79	243
79	665
79	475
79	720
79	251
79	421
79	351
79	354
80	251
80	562
80	291
81	536
81	799
82	10
82	574
82	350
82	302
82	635
82	323
83	647
83	519
83	319
83	492
83	421
83	351
83	497
83	324
84	614
85	519
85	283
85	435
85	414
85	592
85	296
85	38
85	306
86	332
86	332
86	477
86	944
86	347
86	591
86	671
86	437
86	353
86	359
87	247
87	1140
87	38
88	75
88	481
88	1147
88	968
88	257
88	785
88	698
88	242
88	363
89	393
89	553
89	587
89	637
90	245
90	268
90	644
91	433
91	286
91	567
92	332
92	656
92	942
92	489
93	653
93	0
93	942
93	464
93	696
93	298
93	331
93	302
93	240
94	521
94	696
94	258
94	261
94	437
94	239
95	2
95	285
95	489
95	414
95	292
95	600
95	352
95	38
95	321
95	239
96	796
96	274
96	774
96	478
96	1153
96	544
96	285
96	286
96	779
96	435
96	489
96	582
96	591
96	638
97	327
97	239
98	338
98	483
98	433
98	293
99	719
99	420
99	294
100	244
100	317
100	455
100	242
101	427
101	283
101	285
101	262
101	307
101	324
101	269
101	363
102	317
102	534
102	285
102	292
102	256
103	447
104	293
104	351
105	291
105	600
105	789
105	618
106	804
106	305
107	427
107	283
108	285
108	330
108	258
109	277
110	1179
111	525
111	530
111	462
111	730
111	695
111	403
111	466
112	542
112	1187
112	570
112	586
112	966
112	311
113	273
113	482
113	403
114	274
114	276
114	1189
114	553
114	1191
114	1158
114	296
114	298
114	38
114	355
114	322
114	356
115	544
115	347
116	666
116	253
116	350
116	391
116	312
117	439
117	252
117	253
117	950
117	798
117	284
117	570
117	295
117	299
117	303
117	726
117	240
118	0
118	441
118	318
119	701
119	281
120	774
120	694
120	589
120	310
121	424
121	541
121	779
121	320
121	302
122	332
122	696
122	600
123	426
123	429
123	441
123	599
123	363
124	569
124	30
125	654
125	773
125	963
125	963
125	701
125	656
125	3
125	282
125	455
125	546
125	548
125	759
125	285
125	341
125	730
125	945
125	933
125	933
125	803
125	803
125	572
125	598
125	722
125	30
125	611
126	325
126	506
126	515
126	274
126	255
126	554
126	259
126	30
127	796
127	271
127	477
127	553
128	557
128	638
128	362
129	250
129	945
129	799
129	322
129	640
130	1203
130	586
130	301
130	619
130	306
131	428
131	274
131	278
131	536
131	541
131	546
131	613
132	259
133	529
133	462
133	652
133	579
133	631
134	235
134	0
134	771
134	531
134	539
134	255
134	320
134	627
134	662
135	235
135	326
135	274
135	440
135	252
135	563
135	387
135	933
135	799
135	603
135	632
135	635
136	515
136	38
137	11
138	507
138	535
138	319
138	551
138	694
138	485
138	348
138	611
138	262
139	766
139	29
139	351
139	662
140	788
140	480
140	292
140	592
140	305
140	321
140	324
140	1216
141	517
141	759
141	433
141	287
141	306
142	526
143	504
143	574
143	362
144	410
144	317
144	250
144	546
144	482
144	776
144	558
144	340
144	696
144	489
144	258
144	347
144	595
144	607
144	303
144	305
144	699
145	319
145	1218
145	544
145	544
145	455
145	285
145	285
145	1220
145	1222
145	780
145	613
145	965
146	526
146	419
146	283
147	717
147	334
147	773
147	478
147	282
147	776
147	422
147	307
147	311
147	412
148	418
148	565
148	294
148	320
149	244
149	774
149	652
150	717
150	649
150	774
150	327
150	537
150	339
150	481
150	285
150	600
150	38
150	409
150	314
151	649
151	285
151	289
151	289
151	295
152	552
152	593
152	352
152	324
153	244
153	541
154	1241
154	1250
154	1251
154	691
155	417
155	256
155	353
156	244
156	797
156	283
157	788
157	482
158	424
158	252
158	10
159	728
159	418
159	785
160	316
160	717
160	338
160	403
161	440
161	292
162	376
163	771
163	411
163	447
163	328
163	464
163	436
164	788
164	1266
164	1268
165	332
165	427
165	439
165	478
165	697
165	295
165	587
165	306
165	1026
166	351
167	788
167	251
167	294
168	1045
168	256
168	422
168	350
168	622
168	627
169	665
169	418
169	532
169	10
169	38
170	493
170	966
170	322
171	516
171	518
171	474
171	481
171	729
171	296
171	298
172	332
172	505
172	517
172	720
172	1277
172	536
172	1278
172	448
172	544
172	455
172	1286
172	799
172	293
172	762
172	623
172	308
172	263
172	267
172	268
172	269
172	700
173	728
173	10
174	273
174	430
174	337
174	800
174	300
175	455
175	953
176	649
176	283
176	284
176	625
177	513
177	302
177	355
178	487
178	293
178	305
179	271
180	283
181	410
181	477
181	656
182	1295
182	1303
182	1191
182	1151
182	1151
182	1317
182	23
182	1318
182	1321
183	441
183	649
183	693
183	596
184	799
184	289
184	586
184	726
185	332
185	484
185	287
185	320
185	301
185	791
185	791
185	627
185	323
186	512
186	729
187	653
187	334
187	351
187	311
188	723
188	241
189	948
189	247
189	954
189	553
189	466
189	293
190	270
190	482
190	402
190	587
191	526
192	311
192	323
193	425
193	761
193	1074
193	282
194	325
194	289
194	770
195	319
195	328
195	460
195	462
195	298
195	351
195	302
195	789
195	306
195	309
195	323
196	286
196	435
197	426
197	490
198	274
198	283
198	595
198	302
198	306
199	276
199	553
200	507
200	513
200	799
200	289
200	351
200	699
201	481
201	483
201	259
201	302
202	271
202	553
202	414
203	477
203	251
203	286
203	588
203	599
203	352
203	306
203	627
204	394
204	278
204	556
204	571
205	553
205	293
205	293
205	298
206	258
206	722
206	309
207	247
207	933
208	271
208	797
208	556
208	346
208	466
209	316
209	294
209	493
209	496
210	335
210	483
211	395
211	612
212	271
212	600
213	335
213	521
214	507
214	277
214	336
214	541
214	776
214	330
214	290
215	528
215	290
216	472
216	488
216	493
217	654
217	541
217	572
217	350
218	532
218	956
218	657
218	1343
218	488
218	780
218	355
219	325
219	0
219	512
219	287
220	428
220	484
220	574
220	329
220	437
220	263
221	425
221	293
221	787
222	478
222	434
222	592
222	595
223	513
223	1045
223	475
223	541
223	292
223	638
224	0
224	375
224	337
225	460
225	1305
226	322
227	516
227	535
227	251
227	571
227	491
227	390
227	785
228	472
228	686
228	29
228	305
229	283
229	387
229	289
229	966
230	0
230	236
230	600
231	340
231	1352
232	574
232	780
232	352
233	803
233	582
233	600
234	0
234	476
234	3
234	528
234	337
234	237
234	484
234	1358
234	607
234	636
234	267
235	694
235	780
236	534
236	805
237	0
237	255
238	284
238	953
238	352
238	359
239	534
239	351
240	415
240	426
240	557
240	730
240	466
240	292
240	292
240	295
240	352
240	263
241	383
241	286
241	293
241	351
242	290
242	346
242	346
243	948
243	237
243	481
244	600
244	38
244	437
244	262
244	627
245	676
245	553
245	341
245	353
246	948
246	246
246	236
246	776
246	800
246	722
246	612
246	304
246	497
246	634
247	249
247	618
247	622
247	262
247	699
248	317
248	252
249	1372
249	614
250	718
250	293
250	306
251	503
251	15
251	572
252	510
252	701
252	582
252	303
253	665
253	253
253	599
254	516
254	554
254	570
254	492
255	664
255	1381
255	296
256	512
256	293
256	296
257	462
258	802
258	481
259	341
259	309
260	427
260	809
260	1405
260	1408
260	1413
260	442
260	74
260	4
260	1424
260	1431
260	1440
260	1444
260	535
260	1450
260	7
260	1451
260	539
260	842
260	1456
260	1144
260	1464
260	1469
260	1486
260	1488
260	1499
260	1508
260	1034
260	1516
260	1528
260	1273
260	91
260	1539
260	1541
260	1546
260	1548
260	1361
260	388
260	1561
260	1566
260	1569
260	1572
260	1581
260	1093
260	1591
260	1604
260	1607
260	1607
260	118
260	1609
260	1612
260	1651
260	1652
260	1369
260	1657
260	1658
260	1664
260	1667
260	1673
260	1674
260	1686
260	1688
260	1695
260	1698
260	1704
260	1710
260	1712
260	1720
260	1721
260	1729
260	1731
260	1732
260	1737
261	337
261	496
261	497
262	441
262	607
263	424
263	251
263	339
264	473
264	276
264	801
264	327
264	283
264	483
264	294
265	692
265	447
266	271
266	492
266	607
267	424
267	789
268	718
268	477
268	483
268	553
268	464
268	292
268	38
269	1742
269	602
269	353
269	263
270	424
270	415
270	1743
270	481
270	568
270	307
271	374
271	481
272	236
272	262
273	428
273	556
273	558
274	530
274	758
275	428
275	439
275	761
275	281
276	526
276	804
277	276
278	271
278	276
278	694
278	352
279	329
279	403
280	440
280	556
280	302
281	1774
281	1775
281	1776
282	332
282	508
282	427
282	1198
282	327
282	254
282	693
282	402
282	19
282	96
282	586
282	351
282	306
282	354
282	632
283	0
283	283
284	291
284	349
285	236
285	278
285	282
285	544
285	558
285	964
285	414
285	608
286	1792
286	1794
286	1803
286	707
286	1812
286	185
286	1825
286	1826
286	900
286	900
286	1829
286	1830
286	1013
286	120
286	1834
286	1781
286	924
287	332
287	801
287	376
287	549
287	557
287	291
288	332
288	1852
289	332
289	235
289	0
290	517
290	798
290	353
290	635
291	332
292	479
292	293
292	624
292	309
293	660
294	274
294	318
295	274
295	277
295	484
295	350
295	499
296	426
296	427
296	247
296	475
296	477
296	721
296	544
296	455
296	402
296	287
296	288
296	256
296	588
296	30
296	350
296	405
296	241
296	645
297	372
297	718
297	328
297	455
297	1860
297	586
297	422
297	355
297	626
297	405
298	804
298	603
299	332
300	332
301	273
301	686
301	603
301	262
301	358
301	363
302	774
302	455
302	304
303	532
303	38
303	262
304	305
305	332
305	335
306	717
306	417
306	526
306	600
307	515
307	283
307	353
307	310
307	310
307	645
308	414
308	302
308	311
309	283
309	311
310	335
311	271
311	585
312	415
312	657
312	635
312	362
313	280
313	546
314	949
314	282
314	942
315	376
315	970
315	488
315	491
315	496
316	284
316	295
317	447
317	549
317	551
317	564
317	970
317	289
317	403
317	611
318	274
318	534
318	535
318	1874
318	602
319	692
319	718
319	283
319	552
319	1385
319	626
319	266
320	252
320	293
320	298
321	394
321	774
322	248
322	530
322	329
322	390
323	519
323	387
323	487
323	289
323	791
324	533
325	246
325	283
325	587
325	602
326	355
326	499
327	325
327	487
328	410
328	796
328	773
329	335
329	285
329	268
330	449
330	453
330	1507
330	1273
330	709
330	1909
331	396
331	492
332	1929
332	1932
332	1936
332	1937
332	1940
333	1319
333	1617
334	425
334	236
334	701
335	253
335	298
335	260
336	1818
336	351
337	252
337	329
337	612
338	771
338	519
338	476
338	774
338	327
338	254
338	481
338	942
338	462
338	964
338	1158
338	256
338	29
338	351
338	355
339	303
340	730
340	307
341	290
342	479
342	951
343	417
343	417
343	341
344	503
344	274
344	283
344	320
345	510
345	779
345	198
345	397
345	311
345	265
346	439
346	293
347	38
347	268
348	455
348	360
349	557
349	558
350	383
350	1960
351	730
351	345
352	1045
352	317
352	294
352	355
352	312
352	241
353	316
353	277
353	701
353	721
353	528
353	729
353	407
353	296
354	665
354	248
354	455
354	10
354	29
355	513
355	514
355	296
355	626
355	634
355	264
355	640
356	372
356	374
356	950
356	491
357	235
357	648
358	7
358	455
359	277
359	298
360	588
360	348
360	303
361	284
361	587
362	354
363	271
364	666
364	353
365	455
365	294
365	263
365	264
366	804
366	462
366	256
366	302
366	765
367	236
367	318
368	557
369	535
369	759
369	1036
369	945
370	676
370	1165
370	1983
371	1993
371	1994
371	1996
371	2010
371	2011
371	2023
371	533
371	2028
371	2039
371	2043
371	2045
371	686
371	1870
371	1359
371	2067
371	560
371	2073
371	2074
371	2075
371	2078
371	2081
371	2102
371	2105
371	2119
371	578
371	1129
371	1375
371	1859
371	2140
371	2140
371	1131
371	2148
371	2151
371	2154
371	2156
371	2167
371	1927
371	2178
371	1124
371	2184
371	1135
371	2196
371	2200
371	2203
371	2206
371	2209
371	2213
371	1125
371	2222
371	2230
371	2231
372	338
372	455
372	287
372	288
372	322
373	271
373	2238
373	294
373	302
374	536
374	252
374	546
374	1298
375	802
375	1864
375	293
376	236
376	1243
377	654
377	477
377	484
377	331
378	295
378	298
378	498
379	513
379	528
379	300
379	621
380	355
380	640
381	1382
381	972
381	2266
381	2267
381	2278
381	2279
381	2285
381	2285
381	1053
381	2293
381	2296
381	2302
381	1225
381	78
381	1485
381	2335
381	998
381	2347
381	2359
381	2361
381	2365
381	2369
381	567
381	2378
381	2385
381	1123
381	2398
381	2402
381	2404
381	2405
381	164
381	2419
381	2430
381	2436
381	227
381	2445
381	2447
381	2449
381	2450
382	1198
382	1741
382	1273
383	274
383	612
384	395
384	300
384	354
384	262
384	399
384	638
385	352
386	2467
386	2468
386	966
387	510
387	237
388	527
388	569
389	663
389	663
389	747
390	2495
390	2495
390	392
391	63
391	2501
391	1648
391	371
392	281
392	789
393	4
393	1373
393	2515
394	2516
394	1527
395	507
395	676
396	441
396	437
397	519
397	637
398	236
398	481
398	657
398	265
399	2005
399	2540
400	552
400	351
401	393
401	664
401	250
401	287
401	587
401	791
401	624
402	263
402	362
403	635
404	519
404	396
405	676
405	26
405	2551
406	823
406	67
406	2554
406	2555
406	90
406	38
406	618
407	256
407	320
408	717
409	2558
410	337
410	541
410	283
410	777
410	582
410	583
410	298
410	351
410	787
410	353
411	517
411	422
412	372
412	492
413	448
413	2570
413	383
413	752
414	762
414	324
415	422
415	241
416	245
416	526
416	327
416	287
416	436
417	431
417	269
418	372
419	485
419	241
419	700
420	558
420	658
420	622
421	727
421	326
421	439
421	434
421	953
422	797
423	516
423	535
423	686
423	106
424	970
424	294
425	2168
425	298
426	1353
426	2588
426	2591
427	318
427	288
427	256
427	258
427	585
427	722
427	354
428	452
429	517
429	413
429	38
430	786
430	780
430	622
430	241
431	376
431	435
431	293
431	263
432	350
432	353
433	943
433	435
433	38
434	0
434	351
435	1
435	801
435	631
436	2601
436	237
436	2607
436	2608
437	412
438	2252
438	2616
438	2627
439	438
439	761
439	1740
439	1450
439	748
439	1031
439	1741
439	1462
439	1872
440	438
440	510
440	431
440	460
440	571
440	239
441	509
442	2017
442	2048
442	2650
442	2657
442	2661
443	932
443	2224
444	338
444	403
444	632
445	408
445	622
446	1530
446	2392
447	843
447	2685
448	449
448	2689
449	612
450	434
451	318
451	1478
451	689
451	465
451	2721
451	2725
451	2725
451	1043
452	1279
453	491
453	306
453	629
453	500
454	2761
455	427
455	881
455	1094
456	2777
456	2790
456	2793
456	2327
456	1494
456	2798
456	2804
456	2807
456	2818
456	2819
456	2828
457	245
457	375
458	552
458	291
459	455
459	412
460	460
460	2847
461	506
461	2707
461	2848
461	38
462	335
462	701
462	650
462	287
462	800
463	535
463	237
463	2518
463	291
464	718
464	774
465	1
465	529
466	2866
466	2869
466	2878
466	2880
467	2249
467	2890
468	2896
468	251
468	2741
468	1768
468	1768
468	1870
469	2926
469	2928
469	2930
470	2936
470	1450
470	2874
470	10
470	2941
470	1286
470	2487
470	291
470	2944
470	2951
471	1115
471	1459
472	296
472	2663
473	2973
473	2974
473	2579
473	2866
473	2985
473	2987
473	2993
473	2994
473	2995
473	2998
473	703
473	2497
473	1033
473	3015
473	3017
473	3018
473	1509
473	3021
473	1523
473	3038
473	3049
473	3050
473	3065
473	690
473	3069
473	3093
473	1605
473	1620
473	1655
473	3128
473	3133
473	3137
473	3139
473	3140
474	3148
474	3149
474	2286
474	2295
474	2571
474	3165
474	3166
474	1080
474	289
474	2532
474	489
474	3178
474	3182
474	3187
475	3190
475	3193
476	460
477	3196
477	3200
477	174
477	384
477	1118
477	3220
477	3223
477	3224
477	2370
478	428
478	479
479	462
479	462
479	567
479	587
479	358
480	342
480	291
481	351
481	352
482	335
482	311
483	507
483	543
484	408
484	292
485	337
485	419
486	237
486	1187
486	1199
487	2994
487	877
488	534
488	466
489	292
490	455
490	287
491	356
491	635
492	788
493	1053
493	64
493	455
493	3263
494	4
494	1134
495	776
495	484
495	557
495	589
495	38
495	965
496	2754
496	2903
497	338
497	1042
498	1568
498	1579
498	35
498	144
498	1685
499	283
499	776
500	454
500	1625
501	237
501	2938
501	2456
502	970
502	572
502	242
503	3299
503	3300
503	3301
504	3311
504	293
504	596
505	536
505	251
505	342
506	277
506	657
506	356
507	528
507	403
507	405
508	352
508	308
509	3324
509	3332
509	3335
510	38
511	517
511	2618
511	2873
511	3340
511	1273
511	3354
511	3356
511	3361
511	33
512	511
512	543
512	567
512	935
513	3365
513	3366
514	2242
514	337
514	805
514	458
515	554
516	1153
516	1279
517	490
518	270
518	237
519	270
519	1551
519	1297
519	1345
519	1302
519	1316
520	3393
520	3399
520	3401
520	3403
521	3408
521	2283
521	3197
521	3415
521	736
521	1187
521	3423
521	1020
522	278
522	804
523	537
523	8
524	254
524	261
525	3439
526	3465
526	1383
526	3467
526	3473
526	2387
526	2393
526	3180
526	3477
527	236
527	929
527	463
528	676
529	236
529	291
530	526
531	3492
531	3494
531	3498
532	1204
533	686
533	1043
534	1198
535	727
536	1460
536	3524
537	240
537	323
538	2285
538	738
538	3536
539	2856
539	838
539	78
539	651
539	3547
539	15
539	940
540	1915
540	1372
541	727
541	1991
541	1995
542	2018
542	1918
542	2058
542	2073
542	2116
542	2178
543	2583
543	3580
543	1153
543	1768
543	1282
543	1471
543	3582
543	1598
543	1651
543	3592
544	3599
545	3608
545	3609
546	295
546	600
546	308
546	314
547	335
548	272
548	294
548	241
548	499
549	338
549	285
550	326
550	586
551	454
551	1545
552	1450
552	1241
553	525
553	351
554	247
554	534
554	294
555	403
556	76
556	78
556	1460
556	1075
556	3467
557	761
557	10
558	954
558	2758
558	704
559	292
559	241
560	600
560	351
560	496
561	466
561	638
562	929
562	1511
562	3661
563	1036
563	937
564	355
564	356
565	720
565	295
565	298
566	3665
566	3670
566	3678
567	958
567	3419
568	1994
568	480
568	1254
568	1921
568	2079
569	439
569	807
569	3712
569	3715
569	1800
569	237
569	3458
569	3724
569	3738
569	192
569	3744
569	3745
569	1828
569	1839
569	2438
569	3756
570	1387
570	2839
570	3152
570	62
570	3767
570	3457
570	3219
570	3771
570	3167
570	3774
570	3778
570	3781
570	885
570	3786
570	331
570	661
571	423
572	3801
572	864
572	492
573	720
573	383
573	3809
573	607
574	1469
574	889
575	1145
576	526
576	782
577	482
577	350
577	660
578	291
579	440
579	447
579	2376
579	2386
579	3824
580	667
581	287
581	778
582	676
582	282
583	292
583	293
584	837
584	716
585	541
586	336
586	252
587	541
587	298
587	622
588	629
588	630
589	3454
589	3454
589	806
589	3841
589	2552
589	2296
589	1070
589	3602
589	956
589	385
589	958
589	3638
589	3862
589	749
589	1464
589	2502
589	997
589	1148
589	3876
589	90
589	3880
589	3888
589	3888
589	3889
589	3178
589	1122
589	3891
590	788
591	3899
591	3900
591	3055
592	1278
593	833
593	3923
593	3924
593	1491
593	3931
593	3931
593	3938
593	1902
593	1364
593	18
593	3950
593	3951
593	3953
593	3954
593	3955
593	2625
593	3959
593	3961
593	2723
593	3972
593	3972
593	3973
593	3976
593	3984
593	1611
593	3991
593	3996
593	4005
593	4011
593	4013
593	4018
593	4019
593	4021
593	1682
593	1183
593	3404
593	4035
594	450
594	586
594	2179
594	1366
594	969
595	276
595	1144
595	1973
595	543
595	1491
596	431
596	290
597	3148
597	1485
597	3819
597	120
597	4053
598	4056
598	2116
598	3572
598	103
598	1927
598	2179
598	2185
598	2216
598	2224
598	4072
598	1937
599	62
599	681
599	2092
599	1090
599	4083
600	4088
600	2009
600	4091
601	10
601	4108
601	2137
601	4109
601	2186
601	1135
602	2025
602	4061
602	4101
603	2179
603	1929
604	2057
604	2141
604	1140
604	1140
604	1927
604	2185
604	2190
605	4061
605	4129
605	2089
605	2108
605	2187
606	2647
606	4135
606	1244
606	2073
607	3566
607	3830
607	2012
607	2019
607	4147
607	2043
607	4063
607	4154
607	1254
607	2060
607	2064
607	2065
607	4131
607	1345
607	1780
607	4100
607	4162
607	4121
607	1374
607	1374
607	4067
607	1322
607	1131
607	1166
607	4171
607	1253
607	4110
607	2224
607	4177
607	4126
607	1782
607	4102
607	4185
607	4187
608	2472
608	3372
609	4189
609	4141
609	4191
610	4193
610	559
610	4195
611	1916
611	2040
611	4196
611	1254
611	4139
611	1924
611	2193
611	4204
611	1941
611	1942
611	3705
612	4088
612	3276
612	3279
613	3700
613	1936
614	4056
614	838
614	1036
615	2644
615	1372
615	2572
615	461
615	2074
615	1923
615	2091
615	3277
615	4222
615	3268
615	2159
615	4170
615	2228
616	3568
616	2114
616	4094
616	1927
616	2191
616	2231
616	4235
617	1989
617	2044
617	4130
617	2073
617	2089
617	2186
617	1136
618	1992
618	2655
618	1135
618	4250
618	1939
619	1994
619	1998
619	4252
619	4192
619	2015
619	2015
619	2032
619	2036
619	2040
619	4260
619	1921
619	2077
619	2089
619	4065
619	2102
619	3277
619	2106
619	4161
619	4141
619	2111
619	2116
619	1373
619	4267
619	3599
619	1374
619	1129
619	2138
619	2159
619	2185
619	3700
619	1125
619	4270
619	4097
619	3702
619	1937
619	4275
619	4188
619	4207
619	4208
620	2011
620	533
620	2029
620	4281
620	2041
620	4282
620	3434
620	383
620	3555
620	4290
620	3696
620	2070
620	2079
620	2081
620	4264
620	2101
620	2112
620	1343
620	2116
620	2128
620	2814
620	106
620	1133
620	2167
620	2168
620	601
620	1135
620	2192
620	2196
620	2202
620	2205
620	2206
620	2209
620	2210
620	4301
620	2223
620	2225
620	4303
620	4183
621	2024
621	4063
621	2126
621	2157
621	2190
621	4122
621	4181
621	3601
622	2646
622	2162
623	2594
623	2003
623	533
623	2084
623	2084
623	2084
623	3573
623	1133
623	2178
623	2189
623	4315
624	1993
624	1996
624	2018
624	4151
624	383
624	2059
624	4321
624	2060
624	2064
624	2065
624	2089
624	4242
624	2117
624	2129
624	1195
624	4166
624	4068
624	2144
624	2149
624	2158
624	2162
624	1196
624	1196
624	2176
624	2181
624	1135
624	1125
624	2217
624	1136
624	4203
624	4303
624	4271
624	2662
624	1941
625	1987
625	4238
625	2002
625	1198
625	4239
625	2022
625	1885
625	4229
625	2043
625	4124
625	2651
625	4158
625	4291
625	2074
625	2089
625	4338
625	4103
625	2124
625	1129
625	3525
625	4342
625	4095
625	4343
625	1135
625	2189
625	2193
625	2213
625	3576
625	2220
625	4085
625	1939
625	1939
625	3704
626	1254
626	2489
627	1341
627	2027
627	4259
627	1924
627	4103
627	4325
628	2069
628	1136
629	2564
629	1913
629	4348
629	3694
629	2022
629	4059
629	1919
629	4211
629	1254
629	3695
629	4335
629	4321
629	2070
629	2081
629	2104
629	4103
629	2114
629	2136
629	1269
629	1260
629	1260
629	2658
629	1136
629	1136
629	2661
629	4186
629	4235
630	3434
630	1923
630	2179
630	2207
630	1932
631	2138
631	2169
632	4331
632	2025
632	2067
632	3697
632	1929
632	1136
632	4126
632	4307
632	4117
633	4114
633	1131
633	4097
633	4345
634	3567
634	2004
634	2016
634	4147
634	2077
634	4250
634	4195
635	1998
635	533
635	4150
635	3434
635	1971
635	2065
635	4248
635	2077
635	2106
635	2656
635	2162
635	1134
635	3700
635	2217
635	4310
636	2002
636	4063
637	3568
637	4145
637	4056
637	2026
637	4309
637	2077
637	2177
637	2191
637	4245
637	2214
637	1929
637	4251
638	4178
638	4354
639	4145
639	4062
639	2652
639	4066
639	3572
639	2209
640	2012
640	1885
640	2182
640	1135
640	2231
640	4274
641	2019
641	1371
641	4194
641	3276
641	4092
641	2191
641	2193
642	2018
642	2024
642	4148
642	2034
642	4136
642	4326
642	1931
642	4330
643	4357
643	4252
643	3567
643	4127
643	2647
643	2536
643	1885
643	4281
643	4333
643	2650
643	1359
643	4125
643	461
643	4197
643	2092
643	2094
643	4161
643	4266
643	4268
643	2134
643	4166
643	2181
643	2184
643	614
643	2209
643	4175
643	4096
643	2230
643	4361
643	4355
644	2645
644	4056
644	2086
644	2156
644	2195
645	3568
645	1269
646	1918
646	4197
646	2098
646	4204
647	4253
647	1919
647	2036
647	2081
647	2089
647	2110
647	1196
648	1921
648	4356
649	2572
650	4331
650	4281
650	4150
650	4139
650	4199
650	1125
651	4189
651	4342
652	2089
653	1994
653	4318
653	2023
653	703
653	2845
653	3695
653	4115
653	1962
653	2685
653	2070
653	1249
653	1924
653	4142
653	2112
653	1338
653	2145
653	2153
653	2183
653	1124
653	3576
653	2220
653	4132
653	1939
653	4208
